SEQN,umap_x,umap_y
112729.0,16.583181,8.239561
112731.0,16.521214,13.459639
112732.0,19.892965,11.569591
112733.0,4.4606113,10.850973
112736.0,15.393876,13.145256
112739.0,14.953023,13.751342
112740.0,15.129585,11.72548
112744.0,18.638556,12.764876
112749.0,15.611675,11.751711
112751.0,19.422564,7.4683647
112752.0,19.34835,10.29362
112754.0,15.297517,7.5633917
112760.0,9.374994,10.491719
112764.0,19.465183,11.510005
112765.0,15.394065,10.18159
112767.0,16.642788,13.533921
112769.0,17.631464,11.008304
112772.0,4.5813184,10.336637
112773.0,14.3588,12.472396
112775.0,15.973735,12.939448
112777.0,19.291412,8.393526
112782.0,18.963629,8.529522
112783.0,17.451944,12.731544
112787.0,14.342259,11.988027
112788.0,19.020546,8.127488
112789.0,4.5573564,10.439873
112790.0,13.978248,12.539715
112792.0,17.714144,12.742823
112793.0,18.865725,7.362907
112797.0,17.432693,11.667422
112798.0,16.259678,11.858527
112800.0,16.724285,8.475378
112803.0,4.4546437,10.63295
112810.0,17.809843,12.6889925
112815.0,16.73704,9.041802
112816.0,17.569437,12.903292
112817.0,16.02767,7.034054
112820.0,19.523829,11.392935
112824.0,15.809994,13.188043
112826.0,19.131681,7.7809725
112828.0,17.95485,12.991089
112830.0,4.516595,10.460054
112831.0,14.384445,8.415642
112834.0,15.511636,10.809058
112835.0,17.470657,13.222729
112837.0,17.283562,8.5711775
112839.0,17.32797,8.841596
112840.0,14.75274,13.786596
112845.0,17.659119,11.084192
112847.0,15.887283,8.5828905
112849.0,13.288614,11.414839
112850.0,18.394173,12.976749
112853.0,17.359653,14.259396
112855.0,17.805067,12.991306
112859.0,16.087345,11.040725
112861.0,19.05629,11.120102
112862.0,15.509417,8.452025
112863.0,16.378721,9.2697935
112864.0,16.746656,8.942482
112865.0,18.086212,13.943979
112866.0,14.979119,12.363988
112869.0,15.791454,8.851616
112874.0,15.96362,12.974158
112876.0,18.885328,7.406901
112877.0,18.962172,9.440775
112881.0,15.365374,11.526581
112882.0,19.550043,8.014238
112883.0,19.300556,10.901908
112884.0,13.7751465,10.831475
112886.0,17.212458,13.599266
112887.0,15.13437,7.3836427
112888.0,16.879253,10.858784
112889.0,14.594258,11.331436
112890.0,4.5383897,10.129654
112898.0,15.566397,11.905762
112899.0,13.386673,10.618443
112900.0,14.244528,13.286937
112901.0,15.648435,11.968496
112902.0,18.813272,9.552285
112904.0,16.917559,9.588002
112906.0,19.268007,8.548159
112907.0,19.489365,10.717148
112910.0,16.17702,13.329353
112913.0,16.621876,12.201075
112915.0,19.416279,10.088753
112919.0,18.127426,13.561079
112922.0,15.372395,12.174042
112924.0,14.122634,9.499982
112925.0,14.253376,9.160657
112927.0,17.652079,13.763574
112929.0,14.7448225,11.568861
112931.0,19.278116,10.28472
112935.0,16.259243,13.80689
112937.0,18.194534,12.291193
112938.0,17.520403,13.614649
112939.0,19.470707,11.232252
112940.0,17.921349,12.509768
112941.0,18.850203,9.567193
112942.0,13.776928,12.27617
112943.0,19.450418,10.578936
112944.0,16.336958,13.894076
112945.0,17.501518,10.501648
112948.0,17.009983,9.284617
112949.0,15.6562195,12.284613
112951.0,15.570339,11.883573
112953.0,18.109379,13.564907
112955.0,16.759396,13.345532
112956.0,16.201385,7.1377273
112957.0,16.092703,12.422522
112958.0,13.709049,11.96211
112960.0,16.696045,10.781922
112961.0,17.33418,12.549923
112962.0,16.425493,8.510188
112965.0,17.26716,8.801425
112966.0,19.2434,9.081116
112967.0,14.733835,11.433448
112968.0,17.715775,14.0668125
112970.0,18.44843,13.5562
112972.0,14.602776,9.249887
112981.0,17.49795,10.256119
112983.0,15.435747,9.8250265
112986.0,15.803525,7.8475533
112987.0,17.569185,12.081085
112988.0,19.60132,11.040712
112990.0,14.887067,14.139704
112991.0,15.810937,7.367867
112994.0,18.69875,11.457141
112997.0,19.018398,9.739381
112998.0,19.563189,9.95707
113001.0,4.6195974,11.869489
113004.0,16.746758,13.833936
113005.0,17.514471,13.398646
113007.0,19.610466,11.381137
113009.0,17.15076,11.58171
113010.0,14.4385,12.669526
113011.0,4.730992,11.601838
113014.0,14.459682,12.808788
113017.0,17.942276,12.840761
113021.0,14.062256,11.991493
113022.0,17.30677,10.3645315
113023.0,16.257395,10.563238
113026.0,17.603676,13.592138
113027.0,13.429777,13.798457
113028.0,18.749496,8.023321
113029.0,15.38045,7.5821724
113030.0,17.551476,11.442352
113032.0,14.258242,8.58087
113033.0,14.53024,9.323644
113037.0,16.39657,12.7184105
113038.0,18.454918,13.415933
113041.0,17.472904,9.024624
113045.0,19.367386,7.623472
113046.0,15.954498,12.767589
113048.0,17.853926,12.919811
113049.0,4.6224008,11.800605
113052.0,15.398591,7.638715
113055.0,13.747763,10.451397
113056.0,14.339651,8.508926
113057.0,14.930303,11.801375
113058.0,16.145144,7.0083857
113059.0,17.256111,9.715307
113060.0,17.382341,10.2287655
113061.0,19.591146,9.52359
113063.0,18.590734,13.637187
113066.0,16.439272,8.585162
113068.0,18.631783,8.206484
113074.0,4.238178,11.720526
113078.0,19.521051,8.815852
113082.0,14.91757,11.235015
113083.0,14.970525,11.071436
113087.0,14.47817,12.923684
113091.0,18.360916,12.398448
113092.0,16.036545,11.068284
113093.0,19.41534,11.516462
113098.0,17.560963,11.313399
113101.0,17.966234,12.353831
113104.0,16.863958,13.325493
113109.0,4.3578496,11.691146
113110.0,14.52782,12.889093
113111.0,19.67935,11.390147
113113.0,17.063206,11.162726
113117.0,17.14232,12.261354
113118.0,15.120129,13.585022
113119.0,17.308722,12.24113
113120.0,17.336689,12.91666
113122.0,15.927133,13.679208
113123.0,17.086805,9.791971
113125.0,19.878881,10.513009
113126.0,16.89121,12.4859
113127.0,14.532235,13.061608
113134.0,13.707074,12.11885
113136.0,16.41502,12.319919
113138.0,15.623686,11.369179
113139.0,6.9486423,11.30411
113141.0,16.589344,9.385611
113142.0,15.309302,13.575926
113143.0,14.342943,9.110905
113144.0,16.398918,10.854879
113151.0,16.13358,10.866558
113152.0,17.760166,14.048085
113153.0,16.875664,8.046959
113154.0,17.491917,9.860553
113155.0,15.416452,12.47035
113158.0,4.270986,11.12846
113161.0,15.19884,11.457997
113166.0,17.213455,12.715782
113169.0,18.985388,8.013343
113177.0,19.624228,8.597927
113178.0,15.036027,11.213222
113179.0,16.481058,11.74105
113182.0,15.773447,10.129658
113187.0,16.709679,8.0638685
113188.0,19.05524,10.823248
113189.0,14.671711,13.202096
113194.0,17.752817,11.341826
113197.0,4.4792047,10.297335
113200.0,17.066116,11.783166
113204.0,15.600456,7.229601
113207.0,17.375168,13.101347
113209.0,19.519419,11.248061
113210.0,19.324213,9.407116
113211.0,20.125225,10.913041
113212.0,13.825694,12.333108
113213.0,17.62104,11.283761
113215.0,16.4821,8.445591
113216.0,14.519231,8.252721
113218.0,18.774342,7.2912416
113220.0,13.556286,11.935556
113222.0,4.252626,11.7296295
113223.0,18.216211,14.05953
113227.0,13.823485,11.772651
113231.0,4.522609,11.779108
113232.0,16.50493,10.973143
113233.0,15.198464,10.863375
113236.0,16.897467,12.649224
113237.0,15.4746275,11.881859
113239.0,16.027086,9.265425
113240.0,19.991068,11.450463
113244.0,16.717833,12.019262
113249.0,16.282269,11.455653
113250.0,16.313417,9.51419
113253.0,17.778557,12.454533
113256.0,17.925009,12.25599
113257.0,17.602528,13.633379
113258.0,17.11487,12.334793
113259.0,17.520908,13.80784
113262.0,14.2279825,12.454325
113263.0,16.18548,8.363252
113264.0,18.953678,7.478217
113266.0,20.069042,10.656584
113268.0,16.03605,14.216284
113270.0,14.781268,7.9980755
113271.0,16.491705,12.32725
113272.0,15.968278,6.80887
113273.0,16.667059,13.933721
113276.0,4.2640758,11.422306
113277.0,17.716698,13.09907
113278.0,13.60945,10.45056
113281.0,17.249954,12.321204
113284.0,15.54817,7.7212
113285.0,17.244204,12.849865
113287.0,4.547083,11.768387
113292.0,16.008186,12.694769
113293.0,19.893602,11.57169
113294.0,18.450737,12.486864
113298.0,15.987088,13.647288
113300.0,15.604613,12.290598
113301.0,12.926654,12.522154
113302.0,12.78239,10.766292
113303.0,17.062092,11.468211
113308.0,16.134926,13.262449
113310.0,15.60055,10.0472555
113313.0,16.968851,9.230915
113314.0,14.689078,9.009392
113315.0,15.44226,7.291243
113316.0,19.596113,10.46114
113317.0,16.408066,7.3247423
113320.0,17.576876,14.196305
113323.0,16.888662,9.97913
113325.0,19.561394,8.267474
113326.0,16.56296,13.315552
113327.0,15.093922,10.267127
113328.0,13.372126,10.46628
113331.0,19.710415,10.514305
113332.0,16.852797,8.891138
113336.0,19.79198,11.548625
113337.0,14.341405,10.253532
113341.0,17.689293,12.801731
113343.0,15.851418,13.549074
113344.0,16.583668,7.9343553
113345.0,15.565156,8.074039
113347.0,19.296894,10.548139
113349.0,15.151527,10.392716
113350.0,13.417615,10.711498
113353.0,15.630054,14.265276
113360.0,16.486233,9.606189
113363.0,13.687498,12.947563
113364.0,17.174623,10.887394
113365.0,17.685757,9.793845
113366.0,15.392456,10.076951
113368.0,16.714497,11.352271
113369.0,19.239618,10.994234
113371.0,15.196765,12.250154
113372.0,16.291775,12.853184
113373.0,17.010885,9.489325
113374.0,19.220562,7.6076984
113376.0,16.366474,13.748879
113381.0,15.683937,9.699775
113383.0,14.294235,12.258154
113384.0,16.253939,10.524818
113385.0,4.2423954,11.671945
113386.0,14.262409,9.203734
113387.0,16.908112,14.00268
113389.0,16.622587,9.837018
113391.0,14.080118,9.557693
113392.0,16.139631,14.230263
113394.0,18.43928,12.841156
113396.0,19.501001,8.479801
113398.0,17.375616,12.570036
113399.0,19.984283,11.465074
113400.0,4.442401,11.831478
113401.0,16.727015,7.728459
113404.0,14.822083,13.735183
113405.0,17.469076,12.978532
113406.0,13.895271,9.161668
113407.0,16.371885,13.368153
113409.0,16.73983,9.517428
113413.0,16.121016,9.7010565
113415.0,18.309702,7.5505834
113416.0,16.039623,12.645816
113418.0,17.288265,9.6440115
113420.0,16.71659,13.103492
113423.0,16.580198,7.6511793
113425.0,17.055962,13.086588
113427.0,16.972578,13.0211
113430.0,17.476395,13.737234
113431.0,16.750921,8.439539
113432.0,15.897545,6.9633512
113435.0,14.389321,8.5600605
113436.0,19.905489,10.425136
113437.0,12.831191,12.607125
113440.0,16.093872,13.48813
113442.0,14.444075,8.838601
113443.0,15.272744,12.849453
113445.0,17.38285,10.858698
113446.0,14.794898,11.404998
113447.0,17.51972,9.162355
113448.0,18.1419,13.497389
113450.0,9.13673,10.709098
113451.0,14.792465,11.276409
113453.0,19.454018,8.099682
113455.0,15.809798,15.306376
113459.0,18.07253,13.35965
113461.0,17.592112,12.913125
113462.0,17.436588,9.890253
113463.0,17.580883,12.723902
113464.0,12.927048,10.775937
113467.0,16.345224,13.306559
113468.0,14.412741,8.530642
113469.0,17.14962,10.518615
113470.0,17.090218,9.368109
113472.0,17.757483,13.276089
113477.0,4.371823,11.660525
113478.0,14.716916,9.936151
113479.0,14.887237,14.1538
113480.0,19.622793,10.0498
113486.0,18.802824,8.467303
113487.0,15.09017,11.715752
113491.0,17.628098,10.033407
113492.0,17.365486,14.094462
113493.0,19.612478,10.531191
113494.0,14.5602665,8.794531
113499.0,16.596975,7.913666
113501.0,15.170142,11.710679
113504.0,14.631943,9.5342245
113505.0,16.394825,9.204125
113507.0,19.342058,7.1107984
113509.0,19.34522,8.012298
113513.0,15.797784,6.9562197
113514.0,14.226711,12.156322
113516.0,14.689663,13.478696
113518.0,14.711011,13.789268
113519.0,18.231464,13.714884
113527.0,16.712704,10.445849
113531.0,13.096128,10.96927
113532.0,17.49392,11.160146
113534.0,16.304842,13.607115
113539.0,16.57239,11.257369
113542.0,14.7715645,13.804764
113543.0,17.657135,9.645325
113545.0,16.287382,7.2051325
113550.0,19.202915,8.245317
113551.0,17.365679,10.322725
113553.0,19.258863,10.997468
113556.0,13.039577,10.871416
113558.0,17.881168,10.124408
113559.0,16.492264,13.396077
113560.0,16.741842,12.170399
113562.0,16.427456,10.558482
113563.0,17.75574,12.83484
113565.0,18.174513,12.738756
113566.0,19.717714,11.0626
113568.0,17.467001,11.242807
113569.0,17.827824,12.453868
113573.0,16.020916,13.425931
113574.0,15.019185,10.15746
113575.0,16.632233,13.565797
113576.0,18.234632,12.36765
113577.0,15.520889,11.217406
113578.0,16.642557,8.120214
113582.0,17.172295,13.992506
113583.0,17.63852,9.2899065
113584.0,16.00309,13.7003565
113587.0,13.584079,12.978476
113588.0,15.438169,13.221422
113590.0,4.2082148,11.795683
113593.0,15.072886,7.449792
113596.0,13.566788,11.336134
113599.0,15.326117,9.862061
113602.0,19.622751,10.644037
113606.0,19.423998,9.387556
113613.0,12.864002,10.752069
113614.0,4.38443,10.399723
113615.0,16.760637,12.50492
113617.0,17.805176,12.105955
113620.0,18.77275,12.906771
113621.0,18.16602,13.578998
113624.0,18.055202,12.626227
113625.0,17.127378,13.4885645
113627.0,14.781959,9.845085
113628.0,4.808802,10.983671
113629.0,17.082361,9.500681
113630.0,16.613016,10.536106
113631.0,16.32021,13.502514
113632.0,17.616642,12.054385
113633.0,16.876501,8.721503
113636.0,16.692385,7.8528647
113637.0,4.3704267,10.753526
113638.0,15.889619,6.793893
113641.0,19.513529,7.999238
113642.0,19.48462,10.609998
113644.0,16.147533,6.877565
113646.0,15.345298,11.800032
113647.0,17.882942,13.794381
113648.0,19.606943,11.402066
113649.0,15.136771,12.751893
113651.0,4.5577602,11.603958
113652.0,16.788025,8.326491
113654.0,15.371687,7.097643
113655.0,16.864765,9.837379
113658.0,15.928792,10.445932
113660.0,4.26566,11.545712
113661.0,12.986362,11.019687
113663.0,20.103846,11.328598
113666.0,14.320658,11.422637
113667.0,15.243606,12.679634
113669.0,17.66984,14.042611
113672.0,4.475305,11.297704
113673.0,18.433334,7.2368402
113676.0,17.536854,9.790009
113677.0,19.43186,9.025216
113678.0,16.971956,11.383444
113680.0,13.49464,11.473108
113681.0,17.457209,13.503853
113682.0,17.492905,13.581186
113683.0,15.249546,8.690786
113687.0,16.055618,12.130492
113690.0,16.840582,8.139062
113691.0,19.387173,11.709568
113692.0,16.20823,7.921568
113695.0,18.511194,8.161019
113696.0,19.612123,9.400129
113699.0,15.282965,13.409959
113701.0,16.933176,8.869267
113702.0,17.793982,13.160996
113703.0,16.628197,7.7704954
113704.0,15.475072,11.054084
113705.0,15.459982,7.078079
113706.0,19.392927,10.572862
113708.0,17.207813,9.249474
113709.0,19.122795,9.3473015
113714.0,19.589472,9.492453
113716.0,18.90167,12.5588045
113717.0,18.21902,13.280194
113723.0,19.053415,9.422652
113726.0,19.123795,7.333746
113727.0,19.710665,9.771182
113731.0,19.396124,8.039142
113735.0,17.618958,12.335495
113736.0,4.4762683,11.884856
113737.0,16.52993,13.1804905
113738.0,17.4825,12.831683
113740.0,6.9860334,11.320756
113742.0,16.398174,7.4062977
113743.0,15.27555,7.3671365
113744.0,18.89029,9.746793
113746.0,19.069836,7.3980618
113747.0,18.458899,8.497283
113750.0,15.548131,11.931468
113751.0,16.17534,13.234887
113754.0,15.328122,14.071336
113755.0,16.10459,8.888046
113757.0,15.506321,8.031835
113761.0,16.55047,8.492598
113762.0,9.104224,10.697724
113763.0,14.759336,9.390079
113766.0,18.619646,11.69358
113767.0,14.278955,9.112247
113769.0,16.3512,10.73311
113770.0,4.2224026,11.438338
113776.0,15.045993,11.419965
113779.0,16.514559,7.411718
113781.0,15.542963,7.6878943
113785.0,17.307016,12.314278
113788.0,14.586339,9.051101
113791.0,16.893364,8.057206
113792.0,15.60068,8.515065
113794.0,17.168974,10.3380575
113801.0,14.82858,11.370148
113803.0,17.63712,13.502667
113807.0,13.200891,10.958134
113808.0,15.34345,10.132098
113810.0,17.607143,11.782865
113812.0,17.47411,9.664673
113813.0,15.463377,7.696146
113816.0,16.515656,11.941062
113817.0,17.037468,11.861446
113818.0,16.510784,14.165855
113819.0,19.480652,11.549301
113820.0,4.749889,10.975548
113822.0,18.869295,12.791916
113824.0,17.000767,10.084931
113828.0,16.438557,11.399473
113830.0,15.736871,9.956079
113834.0,19.594576,10.42649
113838.0,18.60355,13.384071
113839.0,14.571594,13.027064
113840.0,18.184431,13.737059
113841.0,16.267796,12.925725
113844.0,16.377958,10.7832775
113846.0,14.9593,14.16594
113847.0,19.818447,10.737328
113849.0,15.961003,6.8479657
113856.0,4.781546,11.540497
113857.0,18.0256,12.816692
113860.0,15.9103155,13.859048
113862.0,17.866043,14.127331
113865.0,19.149559,10.815237
113866.0,17.692184,14.128278
113868.0,14.77193,10.861578
113872.0,16.932343,14.192187
113874.0,9.487811,10.460706
113883.0,16.627453,14.147609
113884.0,13.822786,12.458165
113886.0,16.829357,8.426272
113889.0,12.917246,12.600268
113891.0,16.649632,10.867964
113893.0,18.313211,13.179817
113894.0,12.964529,10.639986
113898.0,19.391243,10.342171
113899.0,14.252769,11.923464
113900.0,17.922634,13.6745405
113903.0,18.49014,13.778518
113906.0,19.411417,9.386603
113907.0,16.344961,13.403078
113908.0,15.971021,8.454129
113910.0,17.217896,10.0759735
113912.0,14.54218,12.499655
113913.0,18.186758,13.74909
113914.0,19.400108,7.1284957
113915.0,15.017097,9.611649
113917.0,16.743048,9.388263
113918.0,14.662919,13.837568
113921.0,17.560846,12.927578
113922.0,17.540712,12.660052
113924.0,16.382637,11.419826
113925.0,15.557729,7.2858806
113928.0,19.663958,9.168641
113930.0,12.752312,10.789123
113934.0,17.361395,12.522013
113935.0,16.477343,14.062957
113938.0,4.521876,10.09025
113943.0,17.875057,13.536838
113944.0,15.628326,13.323914
113945.0,20.139397,11.347788
113946.0,15.541171,8.051486
113947.0,16.548347,9.559039
113951.0,14.33652,10.403877
113953.0,17.829714,11.926583
113954.0,18.284477,12.086732
113957.0,17.31735,13.698858
113958.0,17.80929,11.561532
113959.0,14.545398,13.781669
113962.0,15.886839,8.203416
113965.0,18.557577,9.8352585
113967.0,17.649862,10.703169
113969.0,16.804205,7.8131394
113970.0,9.0906105,10.713947
113972.0,16.811539,9.987135
113973.0,15.978386,13.543187
113976.0,4.5886645,10.248149
113977.0,17.367754,13.771288
113979.0,17.236012,9.26543
113980.0,16.520607,12.885451
113982.0,16.308176,12.796681
113984.0,16.179058,10.850547
113987.0,17.501776,10.369527
113991.0,16.793615,10.733059
113992.0,14.752102,10.113026
113994.0,19.54913,10.036363
113998.0,19.550886,11.155977
114001.0,14.854308,7.974835
114005.0,18.248365,11.117988
114009.0,17.805746,12.433858
114015.0,16.919403,14.005642
114017.0,16.893162,13.170433
114021.0,17.625671,13.161578
114023.0,18.011236,13.176308
114027.0,16.146912,13.353719
114030.0,16.317926,9.059738
114032.0,19.456331,11.55265
114034.0,15.025029,11.156933
114035.0,14.336964,11.700438
114036.0,15.775425,12.320748
114039.0,16.32818,13.09968
114040.0,15.958018,12.40868
114041.0,16.836958,9.824171
114042.0,14.753159,12.833357
114046.0,17.786802,11.013205
114048.0,16.3037,9.519791
114053.0,16.557375,8.625802
114056.0,17.795599,12.560203
114057.0,16.316158,8.983148
114060.0,13.258732,10.781535
114062.0,13.821788,11.267485
114063.0,19.371477,10.87722
114068.0,17.196447,10.946278
114069.0,13.555327,13.5443945
114070.0,16.637897,9.958804
114071.0,16.580412,13.032922
114074.0,15.7713585,6.9375453
114075.0,16.811182,7.8331966
114078.0,16.913305,8.934452
114081.0,14.191081,12.2906475
114084.0,18.335953,13.556113
114087.0,19.457005,10.423643
114090.0,19.551811,11.3839245
114092.0,15.4543295,12.515734
114093.0,18.159866,11.418549
114095.0,15.0122595,10.782458
114097.0,15.155826,7.550751
114098.0,20.03002,10.978807
114099.0,16.953806,9.635225
114101.0,19.548214,10.766847
114108.0,17.647633,14.331745
114110.0,16.677614,8.344646
114111.0,18.934872,7.362226
114112.0,18.687868,7.9440336
114113.0,19.960733,11.652611
114114.0,17.25914,12.471067
114116.0,19.39739,7.0718837
114117.0,19.988733,11.272862
114118.0,16.463234,12.7333355
114122.0,16.366879,9.6978445
114123.0,17.127731,13.712301
114124.0,16.416578,9.939984
114130.0,20.115818,11.594957
114133.0,18.130726,12.931077
114135.0,19.211903,7.8737617
114136.0,16.421352,9.675295
114141.0,19.446655,11.486432
114143.0,17.301872,12.224744
114145.0,18.352974,13.114967
114147.0,18.235737,13.699934
114149.0,14.273238,13.283833
114152.0,14.393291,8.539944
114153.0,16.855686,8.072273
114157.0,19.83494,10.041788
114161.0,18.973845,11.337955
114163.0,4.135025,11.658512
114165.0,19.445097,11.102219
114167.0,16.498848,8.544393
114168.0,13.658487,10.64896
114171.0,6.8737144,11.275497
114172.0,19.27501,11.075402
114173.0,14.190323,12.947325
114178.0,17.86387,12.997923
114181.0,19.219896,11.507445
114183.0,17.699768,10.636489
114187.0,13.44624,13.784537
114188.0,18.154459,11.908569
114194.0,17.595499,11.271491
114195.0,19.657005,10.650394
114196.0,16.472933,7.2859178
114197.0,16.605225,13.931305
114199.0,13.83854,11.619062
114203.0,17.651886,14.400636
114204.0,17.015863,13.732914
114211.0,17.14121,9.112715
114219.0,15.178778,13.670762
114220.0,16.569622,7.947732
114222.0,17.737385,10.57341
114225.0,15.7808,9.094993
114227.0,17.404598,8.600229
114228.0,18.56697,7.956895
114229.0,14.82317,10.818993
114231.0,17.758652,13.736364
114236.0,14.296929,11.913407
114237.0,17.40437,13.655783
114239.0,14.669224,9.154765
114242.0,19.516666,10.083162
114244.0,18.766008,7.649811
114246.0,16.755793,9.54226
114249.0,4.319694,11.335087
114251.0,17.876116,13.01383
114254.0,15.257699,13.653409
114257.0,17.512136,11.901494
114259.0,14.575574,11.265859
114260.0,17.892763,11.248351
114261.0,13.578975,13.730464
114263.0,17.716719,12.63044
114268.0,15.906564,14.131591
114272.0,16.765764,8.437966
114273.0,17.582949,12.550509
114274.0,16.341074,12.653833
114276.0,19.459024,10.313638
114280.0,14.745869,7.9555187
114287.0,17.725473,12.816505
114291.0,17.482964,11.711087
114293.0,15.9522705,13.354032
114294.0,15.234025,9.607347
114296.0,16.41951,14.046471
114301.0,14.40729,8.484595
114303.0,18.252127,12.701399
114305.0,19.976885,11.503162
114306.0,15.5759115,7.296159
114307.0,4.2101035,11.745234
114311.0,4.1212234,11.570529
114312.0,17.238647,9.689862
114314.0,14.699082,8.399585
114319.0,16.135454,7.246501
114320.0,19.398737,11.481487
114322.0,19.042559,7.934496
114327.0,15.909076,10.550981
114329.0,18.684412,9.044121
114330.0,16.423485,9.117093
114331.0,9.1266,10.688407
114333.0,13.000524,10.853285
114334.0,16.8424,14.30274
114335.0,16.968798,11.540103
114336.0,17.563723,11.035726
114337.0,15.978361,13.415351
114338.0,16.685787,10.2687645
114339.0,17.746359,9.748404
114340.0,13.431107,12.828532
114342.0,16.214312,8.168191
114343.0,15.639233,6.898615
114345.0,16.673233,9.740635
114347.0,14.95757,13.840866
114349.0,18.05577,13.696981
114352.0,20.190413,11.314225
114353.0,17.5103,13.910982
114354.0,19.174925,9.230338
114355.0,4.3193493,11.250753
114356.0,15.853421,8.180897
114360.0,16.947306,8.593113
114361.0,18.530863,8.017718
114367.0,17.793053,12.388105
114369.0,4.592133,11.81865
114372.0,18.058615,12.752234
114374.0,16.507803,8.71095
114375.0,14.20139,9.675085
114376.0,19.676292,8.853449
114377.0,15.7930355,15.337622
114379.0,19.628336,9.049476
114380.0,19.263557,10.997705
114385.0,14.377285,8.755398
114387.0,18.749344,8.692834
114388.0,18.543344,13.037156
114389.0,15.178962,13.663667
114390.0,16.348791,13.897945
114391.0,14.577912,13.775183
114392.0,17.690788,12.344323
114393.0,15.920949,8.267724
114396.0,15.256089,7.924277
114403.0,16.954054,14.208888
114404.0,16.40259,13.321341
114405.0,16.779535,10.457227
114406.0,16.604406,13.280812
114409.0,16.927223,13.244167
114412.0,18.630472,12.743294
114413.0,4.287521,11.833526
114415.0,16.903494,9.99387
114417.0,16.317326,10.793912
114419.0,14.142172,12.942449
114422.0,16.087141,11.105604
114423.0,18.121195,13.693718
114425.0,16.987171,10.115658
114427.0,16.576748,11.85348
114428.0,4.388759,11.048436
114430.0,13.723542,11.879263
114431.0,17.410936,13.391894
114434.0,16.42878,12.922744
114437.0,15.983563,6.6709075
114438.0,17.919521,12.438318
114446.0,19.598822,11.099955
114448.0,17.545195,10.737003
114449.0,16.91675,11.934028
114450.0,15.637883,12.470821
114452.0,18.369642,12.971123
114453.0,16.967075,10.245073
114456.0,16.840363,14.21766
114457.0,16.744516,9.443341
114458.0,4.235896,11.250443
114463.0,14.427922,8.420829
114466.0,15.865147,8.534999
114467.0,18.257961,13.249006
114470.0,17.136894,9.253244
114472.0,18.534971,8.337906
114475.0,4.260134,11.754951
114477.0,14.071719,9.05192
114478.0,17.13542,9.15752
114480.0,17.88956,11.568238
114481.0,19.542759,11.144717
114487.0,16.221033,12.886763
114488.0,15.964367,8.792384
114489.0,4.3718057,11.2011
114491.0,17.706423,13.398195
114493.0,15.280356,11.752491
114497.0,19.119963,10.9952345
114498.0,18.097471,11.899311
114499.0,16.772661,12.129857
114505.0,17.627514,10.743254
114507.0,16.586637,11.830155
114510.0,4.7778673,10.730516
114511.0,17.396357,10.95809
114512.0,15.148416,10.261087
114513.0,16.16944,8.865541
114514.0,14.000248,10.982661
114519.0,17.688906,12.258752
114520.0,15.2908,10.337368
114521.0,17.997868,13.907392
114523.0,13.669191,12.072336
114525.0,15.221006,7.514256
114527.0,17.349981,13.171479
114530.0,17.614496,13.671179
114531.0,13.612393,10.95604
114533.0,16.288723,8.642191
114536.0,17.28597,8.50401
114538.0,19.86609,10.488624
114542.0,17.505035,11.796316
114543.0,17.083344,10.925304
114546.0,15.976291,11.408458
114547.0,4.475449,11.866904
114548.0,17.238333,12.342341
114553.0,17.393972,11.005092
114555.0,17.534418,14.002713
114557.0,4.4059243,10.649949
114559.0,17.740551,10.398112
114560.0,17.596489,11.525609
114565.0,14.512664,8.402726
114571.0,16.436516,13.647818
114573.0,17.850014,10.740156
114575.0,4.4953675,10.472229
114576.0,19.468136,9.270456
114578.0,16.717985,10.9613085
114585.0,17.349276,12.941487
114586.0,19.445133,11.605816
114590.0,16.47814,9.636945
114591.0,16.224476,13.17361
114594.0,14.127621,12.685364
114595.0,15.835072,8.916873
114597.0,15.549331,7.8998094
114601.0,17.310497,11.21227
114602.0,15.758526,6.8864784
114606.0,16.794228,14.367787
114607.0,16.107395,8.065657
114608.0,15.923888,13.094954
114610.0,17.238317,10.033716
114611.0,19.738667,11.503655
114612.0,17.566612,10.9953
114614.0,15.793026,15.307376
114615.0,13.760529,10.046542
114616.0,17.24626,13.840733
114617.0,13.029998,10.87144
114620.0,16.950506,12.270097
114621.0,17.279097,8.899498
114624.0,16.0617,11.824108
114625.0,19.440865,9.263326
114626.0,16.465084,11.960588
114631.0,17.385447,10.733166
114632.0,15.828413,11.943854
114633.0,17.428087,10.208341
114634.0,17.569427,10.03627
114636.0,19.154078,10.714082
114637.0,16.223795,12.811632
114638.0,14.281284,11.770495
114640.0,13.400433,11.486119
114641.0,17.135942,8.358304
114643.0,18.142082,12.753534
114645.0,6.830466,11.301035
114646.0,13.868742,12.048726
114647.0,15.514174,11.106163
114648.0,13.4299,13.767299
114650.0,17.574017,13.893087
114651.0,14.493412,9.417899
114652.0,16.629112,7.8243275
114653.0,17.748154,12.996034
114657.0,15.998445,6.9494076
114658.0,18.198282,13.408851
114659.0,17.422966,9.663959
114660.0,19.059292,8.108168
114661.0,17.868277,14.231467
114664.0,17.979637,13.8661375
114666.0,4.4137907,11.094606
114669.0,17.387327,11.83382
114671.0,16.182007,9.102773
114672.0,17.539164,12.179201
114673.0,17.220474,13.115131
114674.0,17.732843,11.591622
114676.0,17.330666,13.952411
114677.0,14.857327,11.428639
114681.0,14.109939,11.440987
114682.0,17.168026,12.697694
